Data.Fat.Total Lipid,Data.Fat.Saturated Fat,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Cholesterol,Cluster,PCA1,PCA2,Cluster_PCA,Category
1.19,0.283,0.233,0.329,48,0,-0.9020105479952288,0.13247729222580404,1,FLATFISH (FLOUNDER&SOLE SP)
1.53,0.363,0.276,0.646,68,0,-0.8415125569553581,0.28152882341038815,1,FLATFISH (FLOUNDER&SOLE SP)
1.73,0.412,0.824,0.285,30,0,-0.847453131949744,-0.012911797504573073,1,GEFILTEFISH
1.02,0.233,0.202,0.321,37,0,-0.9214844987544377,0.04343849259833885,1,GROUPER
1.3,0.299,0.268,0.403,47,0,-0.8889291313268387,0.12124485071014096,1,GROUPER
0.72,0.13,0.118,0.241,57,0,-0.9386249838877657,0.2072529443473972,1,HADDOCK
0.93,0.167,0.151,0.309,74,0,-0.9094366557912771,0.3419172006136245,1,HADDOCK
0.96,0.173,0.157,0.321,77,0,-0.9045559809146048,0.3656799990524649,1,HADDOCK
2.29,0.325,0.75,0.73,32,0,-0.7999007190233297,-0.01739493400912692,1,HALIBUT
2.94,0.417,0.967,0.94,41,0,-0.7315481713444404,0.046043481209874754,1,HALIBUT
13.84,2.419,8.378,1.367,46,0,0.35806691624930487,0.046844541754309584,2,HALIBUT
9.04,2.04,3.736,2.133,60,0,-0.09529476669927295,0.15545318234205469,1,HERRING
11.59,2.615,4.79,2.735,77,0,0.17098661237933108,0.26865083639372256,1,HERRING
18.0,2.381,11.947,1.679,13,0,0.7627944388309498,-0.2609564748050697,2,HERRING
12.37,2.791,5.112,2.919,82,0,0.25227296469242083,0.30167141713891665,2,HERRING
13.88,3.257,6.872,2.423,77,0,0.41778790464727245,0.2782224101392785,2,HERRING
0.64,0.12,0.09,0.22,40,0,-0.9570849149513856,0.07092957167642584,1,LING
1.06,0.197,0.35,0.3,52,0,-0.903779646887166,0.16380808141220538,1,LINGCOD
13.89,3.257,5.456,3.35,70,0,0.3904305814314223,0.19147915783731234,2,MACKEREL
17.81,4.176,7.006,4.3,75,0,0.7852685301244633,0.19489444206072162,2,MACKEREL
6.3,1.857,2.225,1.651,79,0,-0.34078187856825926,0.33855668711540055,1,MACKEREL
2.0,0.363,0.764,0.46,53,0,-0.8156165766549489,0.16455537947110085,1,MACKEREL
7.89,2.247,2.629,1.94,47,0,-0.2262100779950347,0.07086612672597244,1,MACKEREL
6.3,1.828,1.53,1.739,76,0,-0.3872421936173142,0.3143172922996887,1,MACKEREL
6.32,1.801,2.139,1.805,73,0,-0.3409067171321606,0.28306988595049576,1,MACKEREL
6.73,1.66,2.58,1.84,52,0,-0.31517125496372844,0.10604125778432391,1,MILKFISH
1.52,0.34,0.24,0.61,25,0,-0.8773541350134911,-0.06444040185146255,1,MONKFISH
3.79,1.116,1.078,0.715,49,0,-0.6604942448150996,0.13167380170483192,1,MULLET
4.86,1.431,1.382,0.917,63,0,-0.5535186686461324,0.2390075563500449,1,MULLET
1.63,0.244,0.625,0.427,42,0,-0.856645548659054,0.07617018837138602,1,OCEAN PERCH
2.09,0.313,0.801,0.547,54,0,-0.8051239484157884,0.16767569817197622,1,OCEAN PERCH
0.91,0.32,0.329,0.032,52,0,-0.9250223109133937,0.17773420425684186,1,POUT
0.92,0.185,0.152,0.368,90,0,-0.8929595996488544,0.4690163932677051,1,PERCH
1.18,0.237,0.195,0.472,115,0,-0.8519659142507606,0.6669394673220912,1,PERCH
0.69,0.118,0.157,0.202,39,0,-0.9528356660610634,0.06309161862133814,1,PIKE
0.88,0.151,0.201,0.259,50,0,-0.9287083395874969,0.1496443829063197,1,PIKE
1.22,0.249,0.294,0.447,86,0,-0.8638356820149092,0.43335568107074873,1,PIKE
0.98,0.135,0.112,0.483,71,0,-0.8998362411434833,0.30995499310939173,1,POLLOCK
0.8,0.164,0.125,0.412,71,0,-0.9092818044085409,0.3136567039123468,1,POLLOCK
1.12,0.231,0.174,0.524,96,0,-0.8640633279780867,0.5114137956121396,1,POLLOCK
9.47,3.509,2.586,1.137,50,0,-0.15510320455046392,0.15108366426190162,1,POMPANO
12.14,4.499,3.315,1.458,64,0,0.09413846619964972,0.26162108818250557,1,POMPANO
1.57,0.37,0.33,0.482,35,0,-0.8714030816431876,0.02163972646783545,1,ROCKFISH
2.01,0.474,0.447,0.594,44,0,-0.8251193954852878,0.0903129437638368,1,ROCKFISH
6.42,1.456,1.661,2.656,374,0,-0.12472276203472636,2.6744345045663125,2,ROE
0.7,0.015,0.239,0.109,60,0,-0.9476229397926257,0.23408606029171314,1,ROUGHY
15.3,3.201,8.057,2.042,49,0,0.49819975768028724,0.057788699075698946,2,SABLEFISH
20.14,4.213,10.605,2.688,64,0,0.984082271407812,0.14913248530027048,2,SABLEFISH
6.34,0.981,2.103,2.539,55,0,-0.34758053870963285,0.09137327440778255,1,SALMON
4.32,0.929,2.023,0.995,23,0,-0.57986111343864,-0.10011504063434386,1,SALMON
10.43,3.1,4.399,2.799,50,0,0.12263039235721955,0.06124274560551901,1,SALMON
3.77,0.84,1.541,0.898,74,0,-0.6144999938100273,0.31780605281203905,1,SALMON
5.5,1.486,1.919,1.517,39,0,-0.4535507033968585,0.016959975474768664,1,SALMON
5.93,1.26,2.134,1.992,45,0,-0.39395241229690564,0.03926947596424629,1,SALMON
7.5,1.595,2.702,2.521,57,0,-0.22264573595950188,0.11484216778124144,1,SALMON
3.45,0.558,0.934,1.353,52,0,-0.6642119750327363,0.11979231846787969,1,SALMON
6.05,1.535,1.807,2.049,55,0,-0.38330207464411414,0.1247602191941664,1,SALMON
8.56,1.495,4.125,1.879,62,0,-0.14115578199105028,0.1700484073749023,1,SALMON
10.97,1.917,5.29,2.409,87,0,0.1170310392366156,0.3474422650587896,1,SALMON
7.31,1.567,2.026,2.053,44,0,-0.32815904412874025,0.03329320677356796,1,SALMON
11.45,1.528,3.869,5.148,142,0,0.27432059308218587,0.6774212224827716,2,SARDINE
10.46,2.686,4.821,2.112,61,0,0.07496135977512029,0.16826807097945812,1,SARDINE
2.73,0.64,0.56,1.03,52,0,-0.7382560292427416,0.1381718483942407,1,SCUP
2.0,0.511,0.424,0.743,41,0,-0.813938118839688,0.06071146279971413,1,SEA BASS
2.56,0.655,0.544,0.953,53,0,-0.7502347645979222,0.15009405503709455,1,SEA BASS
3.61,1.009,0.884,0.725,83,0,-0.6647578295519193,0.4052095861387808,1,SEATROUT
13.77,3.126,5.724,3.268,75,0,0.39299417575807916,0.23130594238999447,2,SHAD
4.51,0.925,1.808,1.195,51,0,-0.5535287191105464,0.1186059306855309,1,SHARK
13.82,3.205,5.935,3.701,59,0,0.4415328627839775,0.08412419491751345,2,SHARK
2.41,0.609,0.728,0.518,50,0,-0.7842961966754868,0.1422845264580244,1,SHEEPSHEAD
1.63,0.36,0.35,0.382,64,0,-0.8579577850868203,0.25963340238236127,1,SHEEPSHEAD
2.42,0.452,0.641,0.885,70,0,-0.7564491825867122,0.28592943901969325,1,SMELT
3.1,0.579,0.822,1.135,90,0,-0.6766385489022019,0.4373798703646951,1,SMELT
1.34,0.285,0.251,0.459,37,0,-0.8915156703034656,0.03791857389255403,1,SNAPPER
1.72,0.365,0.322,0.588,47,0,-0.8501595532337912,0.1138571715085504,1,SNAPPER
4.9,1.45,1.33,1.09,60,0,-0.5418478782855223,0.20816187006483394,1,SPOT
4.04,0.915,1.939,0.69,60,0,-0.5982352785605236,0.21209862430512272,1,STURGEON
5.18,1.173,2.486,0.885,77,0,-0.47379024680806325,0.3412797016611182,1,STURGEON
4.4,1.037,2.356,0.436,80,0,-0.5558218782649527,0.3835650670084119,1,STURGEON
2.32,0.452,0.706,0.807,41,0,-0.780982141998259,0.05473518278672825,1,SUCKER
0.7,0.139,0.117,0.246,67,0,-0.9317861594722038,0.28801039802603884,1,SUNFISH
0.9,0.191,0.149,0.443,30,0,-0.9265703464456397,-0.018521692225960874,1,No Category
4.01,1.097,1.545,0.922,39,0,-0.6094546096697164,0.03873139186562663,1,SWORDFISH
5.14,1.406,1.981,1.182,50,0,-0.4883287981348927,0.11840597922382375,1,SWORDFISH
2.31,0.441,0.571,0.599,50,0,-0.8035456934121353,0.1367534817363191,1,TILEFISH
4.69,0.868,1.332,1.246,64,0,-0.5724350257117375,0.2230097738777854,1,TILEFISH
6.61,1.149,3.254,1.499,58,0,-0.3303871332515784,0.15500381413643605,1,TROUT
3.46,0.722,1.129,1.237,59,0,-0.6440190878325796,0.18313725668522968,1,TROUT
5.82,1.619,1.746,1.831,69,0,-0.39939562656969074,0.24926000661545078,1,TROUT
4.9,1.257,1.6,1.433,38,0,-0.5207631473120451,0.010767817020980092,1,TUNA
6.28,1.612,2.053,1.844,49,0,-0.3737222755162572,0.08455446154325388,1,TUNA
8.21,1.534,2.949,2.885,18,0,-0.17884662749636066,-0.2190261661498405,1,TUNA
0.82,0.234,0.159,0.337,30,0,-0.9347601085562063,-0.013205151403008743,1,TUNA
1.01,0.328,0.19,0.315,47,0,-0.9102194932280461,0.12636500543058812,1,TUNA
8.08,1.28,3.262,2.972,31,0,-0.16206729295657793,-0.12429628525403069,1,TUNA
2.97,0.792,0.784,1.109,42,0,-0.7033428223193624,0.05533289735376624,1,TUNA
0.95,0.235,0.154,0.284,45,0,-0.9251362130585966,0.11002354370545162,1,TUNA
9.26,1.544,2.887,4.122,13,0,-0.04401938340107663,-0.31209251225389106,1,No Category
2.95,0.75,0.61,0.88,48,0,-0.7349129044577088,0.11365731696021412,1,TURBOT
5.86,0.906,1.996,2.149,60,0,-0.40700585710649334,0.14795818993679216,1,WHITEFISH
0.93,0.228,0.278,0.293,33,0,-0.9245161647723393,0.011872837653726633,1,WHITEFISH
1.31,0.247,0.279,0.422,67,0,-0.8765231405097406,0.28088708590431977,1,WHITING
1.69,0.4,0.445,0.587,84,0,-0.8157409558780139,0.4126766092233029,1,WHITING
2.39,0.365,0.837,0.845,46,0,-0.7684554244483731,0.09095456115805464,1,WOLFFISH
5.24,1.28,1.99,1.42,55,0,-0.46916317793896095,0.14620067150822583,1,YELLOWTAIL
0.6,0.09,0.08,0.13,42,0,-0.9675627335665423,0.09038931773928664,1,CRAB
1.54,0.133,0.185,0.536,53,0,-0.8824459467357784,0.16110882965029086,1,CRAB
0.46,0.176,0.232,0.182,20,0,-0.9657796769926931,-0.08853604522985878,1,CRAB
1.08,0.222,0.192,0.387,78,0,-0.8882620163368645,0.3715558438931799,1,CRAB
1.77,0.228,0.28,0.68,100,0,-0.8179865371849214,0.5355810001122135,1,CRAB
1.23,0.252,0.218,0.44,89,0,-0.8673729856682445,0.45838340726530546,1,CRAB
7.52,1.483,2.815,2.273,150,0,-0.1812646695571824,0.8734222058139519,1,CRAB
0.97,0.132,0.167,0.317,59,0,-0.9184345922194901,0.21961596022028404,1,CRAB
1.18,0.143,0.256,0.422,55,0,-0.8976420733180004,0.1822937759767299,1,CRAB
0.95,0.159,0.174,0.293,114,0,-0.882665137002474,0.6653046889772195,1,CRAYFISH
1.2,0.181,0.244,0.367,133,0,-0.8486000410057843,0.8153002048438278,1,CRAYFISH
0.9,0.18,0.26,0.15,95,0,-0.901464756353674,0.5177992507272056,1,LOBSTER
0.59,0.107,0.16,0.091,72,0,-0.9445872781905104,0.3341558570386894,1,LOBSTER
1.73,0.328,0.253,0.669,152,0,-0.7813074199865295,0.958137213047076,1,SHRIMP
12.28,2.087,3.812,5.085,177,0,0.35467158000312804,0.9726750079589079,2,SHRIMP
1.08,0.289,0.197,0.44,195,0,-0.8019034750583498,1.3154852165778481,1,SHRIMP
1.36,0.188,0.108,0.684,252,0,-0.7470790537121729,1.7638080839616743,1,SHRIMP
1.47,0.29,0.22,0.75,36,0,-0.8647819916983138,0.01776135186503573,1,SHRIMP
1.51,0.237,0.275,0.59,70,0,-0.8542298269469117,0.29763447594537085,1,SPINY LOBSTER
0.76,0.149,0.107,0.104,85,0,-0.9299566235481637,0.43949473041336934,1,ABALONE
6.78,1.646,2.741,1.676,94,0,-0.28908707567581693,0.4507810934896158,1,ABALONE
0.97,0.094,0.08,0.282,34,0,-0.9466806825671288,0.018980469090147972,1,CLAM
11.15,2.683,4.545,2.87,61,0,0.14348506643103642,0.13719223194617428,1,CLAM
1.95,0.188,0.172,0.552,67,0,-0.8547427850966857,0.2740721114135491,1,CLAM
1.95,0.188,0.172,0.552,67,0,-0.8547427850966857,0.2740721114135491,1,CLAM
0.02,0.002,0.002,0.006,3,0,-1.0356198811304371,-0.21979627945014188,1,CLAM
0.7,0.118,0.081,0.134,112,0,-0.9157072067032452,0.6559346871466786,1,CUTTLEFISH
2.24,0.425,0.507,0.606,28,0,-0.8255603862809638,-0.04103247545937467,1,MUSSEL
4.48,0.85,1.014,1.212,56,0,-0.6120380476621878,0.16170661026845323,1,MUSSEL
1.04,0.227,0.162,0.239,48,0,-0.9237996478409993,0.13580851137327657,1,OCTOPUS
2.46,0.772,0.314,0.968,53,0,-0.7611175140749689,0.15325693610706398,1,OYSTER
12.58,3.197,4.702,3.313,81,0,0.2903464462173153,0.2871160777223914,2,OYSTER
4.91,1.544,0.628,1.936,105,0,-0.4841603773483114,0.542223311555463,1,OYSTER
2.47,0.631,0.25,0.739,55,0,-0.793033038228267,0.17666055289896154,1,OYSTER
2.3,0.51,0.358,0.894,50,0,-0.7894945266192595,0.12703879962511655,1,OYSTER
0.76,0.079,0.037,0.261,33,0,-0.9605833066352701,0.012048035578597488,1,SCALLOP
10.94,2.669,4.498,2.856,61,0,0.13061492486996182,0.13808624636975514,1,SCALLOP
0.41,0.08,0.06,0.21,22,0,-0.9826885323773812,-0.07428779882370155,1,SCALLOP
1.38,0.358,0.107,0.524,233,0,-0.7610793928299526,1.6203151798131394,1,SQUID
7.48,1.878,2.749,2.136,260,0,-0.10003918531728713,1.775577240486064,2,SQUID
0.4,0.031,0.028,0.023,65,0,-0.9762512483168508,0.2800758409993668,1,WHELK
0.8,0.062,0.056,0.046,130,0,-0.9134197717339618,0.8039232431859361,1,WHELK
4.32,0.929,2.023,0.995,23,0,-0.57986111343864,-0.10011504063434386,1,SALMON
5.5,1.486,1.919,1.517,39,0,-0.4535507033968585,0.016959975474768664,1,SALMON
6.05,1.535,1.825,2.049,55,0,-0.3820068710300489,0.12465061693861092,1,SALMON
7.31,1.644,2.776,2.277,44,0,-0.24995894078809877,0.0208281628395308,1,SALMON
8.21,1.534,2.949,2.885,18,0,-0.17884662749636066,-0.2190261661498405,1,TUNA
0.82,0.234,0.159,0.337,30,0,-0.9347601085562063,-0.013205151403008743,1,TUNA
8.08,1.65,2.48,3.38,31,0,-0.15869625739980775,-0.12949869211640355,1,TUNA
2.97,0.792,0.784,1.109,42,0,-0.7033428223193624,0.05533289735376624,1,TUNA
4.73,1.001,1.835,1.36,87,0,-0.5010464347278512,0.40342511732296776,1,BASS
2.99,0.65,0.846,1.005,103,0,-0.6764694670123891,0.5491844540185072,1,BASS
5.44,1.172,2.297,1.358,76,0,-0.4388096185769727,0.31416736437569304,1,BLUEFISH
1.04,0.209,0.17,0.381,77,0,-0.8932907134239819,0.3636702956638808,1,BURBOT
10.28,0.0,0.0,0.0,83,0,-0.6244933831393323,0.4122883979071413,1,BUTTERFISH
0.81,0.104,0.105,0.313,47,0,-0.9386225810086096,0.12293202304424183,1,COD
0.88,0.0,0.0,0.0,53,0,-0.9733985313435162,0.1830358538988627,1,CUSK
0.9,0.241,0.155,0.211,94,0,-0.9003778534590509,0.5089822518886311,1,DOLPHINFISH
6.32,1.434,2.807,1.479,82,0,-0.33938794087680485,0.3582741268077312,1,DRUM
17.74,3.102,10.742,1.753,59,0,0.7521815258870429,0.12901486942433754,2,HALIBUT
17.79,4.174,8.807,3.106,99,0,0.8283351877918211,0.42774149366208136,2,HERRING
0.82,0.0,0.0,0.0,51,0,-0.9768153956947365,0.1669670436636892,1,LING
1.36,0.255,0.447,0.383,67,0,-0.8654585863146164,0.28158200680377266,1,LINGCOD
2.56,0.465,0.979,0.589,68,0,-0.7528217922138354,0.2801710573871371,1,MACKEREL
10.12,2.881,3.371,2.488,60,0,0.0031749862458957476,0.15750004471771267,1,MACKEREL
8.63,0.0,0.0,0.0,67,0,-0.6927992454826217,0.28535934463017776,1,MILKFISH
1.95,0.0,0.0,0.0,32,0,-0.9497451704441536,0.011957424525675948,1,MONKFISH
1.56,0.319,0.377,0.573,110,0,-0.8147359558836514,0.6222735203157024,1,PIKE
1.26,0.17,0.143,0.622,91,0,-0.8604674301401445,0.4657506280485236,1,POLLOCK
1.17,0.41,0.422,0.041,67,0,-0.8925201193371972,0.2993027091808952,1,POUT
8.23,1.866,2.129,3.404,479,0,0.1326502646999815,3.49362226087894,2,ROE
19.62,4.099,10.328,2.618,63,0,0.9316423349013262,0.14420092680708074,2,SABLEFISH
8.13,1.257,2.697,3.256,71,0,-0.15206982415461281,0.18977828415857936,1,SALMON
13.38,3.214,5.742,2.662,85,0,0.341643864474643,0.33956760875561975,2,SALMON
4.83,1.077,1.976,1.152,95,0,-0.4946862311884954,0.47720896990487477,1,SALMON
4.42,0.715,1.197,1.733,67,0,-0.558562257760892,0.225095132359035,1,SALMON
3.5,0.0,0.0,0.0,67,0,-0.8724410923603936,0.2924686854341934,1,SCUP
4.63,1.293,1.133,0.929,106,0,-0.5594912473093612,0.58495092062941,1,SEATROUT
17.65,0.0,0.0,0.0,96,0,-0.3578587958102312,0.507062526265783,1,SHAD
6.28,1.859,1.706,1.398,77,0,-0.4015109720237272,0.33622590821901227,1,SPOT
2.97,0.579,0.905,1.035,53,0,-0.7080598151397759,0.14243102973790933,1,SUCKER
0.9,0.178,0.15,0.315,86,0,-0.9014122887603602,0.438837091769539,1,SUNFISH
8.47,1.474,4.172,1.922,74,0,-0.13079296831834808,0.2645938189526316,1,TROUT
1.29,0.42,0.243,0.403,60,0,-0.8743616959468347,0.22872764032866297,1,TUNA
1.22,0.301,0.197,0.364,58,0,-0.8927823048736635,0.21229550126972246,1,TUNA
3.78,0.0,0.0,0.0,62,0,-0.8659255545722764,0.25170075018822324,1,TURBOT
7.51,1.162,2.559,2.755,77,0,-0.22875383864114987,0.2590853026584766,1,WHITEFISH
3.06,0.468,1.072,1.083,59,0,-0.6923538028004297,0.18559875831307585,1,WOLFFISH
6.72,0.0,0.0,0.0,71,0,-0.757051861646044,0.32031021302102225,1,YELLOWTAIL
1.24,0.168,0.214,0.407,76,0,-0.8843354664739933,0.35317128802402825,1,CRAB
1.51,0.183,0.328,0.54,71,0,-0.8576512325987617,0.3064421947040191,1,CRAB
1.94,0.303,0.353,0.756,90,0,-0.8018400688452345,0.45240206099079183,1,SPINY LOBSTER
1.4,0.236,0.162,0.268,224,0,-0.7923316885067503,1.5556409354805596,1,CUTTLEFISH
2.08,0.453,0.324,0.477,96,0,-0.8086690322965108,0.5154112128701378,1,OCTOPUS
4.6,1.02,0.776,1.788,100,0,-0.5355889829585613,0.4974838195855841,1,OYSTER
0.9,0.034,0.439,0.184,80,0,-0.9054140141767306,0.391335656888976,1,ROUGHY
2.85,0.744,1.099,0.636,72,0,-0.7085815930227517,0.3147442939971314,1,CATFISH
7.59,1.768,3.586,1.568,47,0,-0.23178876590448902,0.07181315904092561,1,CATFISH
8.02,1.789,4.155,1.392,64,0,-0.17814565822123973,0.21281873968911777,1,CATFISH
13.42,3.05,3.77,3.886,55,0,0.27437548148316715,0.054826777120504426,2,SALMON
12.35,2.504,4.432,4.426,63,0,0.29886097026775504,0.08376398508293233,2,SALMON
7.67,1.816,3.33,1.861,51,0,-0.21663535847767423,0.09421905301527403,1,SALMON
8.23,1.944,3.618,1.963,63,0,-0.15110203876754727,0.18679339791061356,1,SALMON
5.4,1.554,1.539,1.805,59,0,-0.44217226854671887,0.17018037654364115,1,TROUT
7.2,2.105,2.096,2.33,68,0,-0.25134311422670297,0.22559835874679537,1,TROUT
0.97,0.163,0.178,0.313,107,0,-0.8843125113680584,0.6079602139224728,1,CRAYFISH
1.3,0.216,0.251,0.413,137,0,-0.8356919206632016,0.8461702639450117,1,CRAYFISH
1.9,0.55,0.23,0.809,49,0,-0.8178953961112002,0.12462596107781954,1,OYSTER
1.55,0.443,0.152,0.591,25,0,-0.8773011306491475,-0.06116798310440243,1,OYSTER
2.12,0.683,0.23,0.713,38,0,-0.8166139734436649,0.04206537980452247,1,OYSTER
4.3,1.054,1.581,1.273,55,0,-0.5592518861865519,0.15179965546197965,1,SALMON
1.2,0.37,0.334,0.274,65,0,-0.8820132618421637,0.27311786188767534,1,CONCH
11.72,1.57,4.625,3.028,26,0,0.0845099274781712,-0.1747832323371019,1,USDA COMMODITY
10.43,1.497,4.33,2.863,27,0,-0.00018112948898035285,-0.15761870754779247,1,USDA COMMODITY
4.83,0.848,0.887,1.345,82,0,-0.5806459622728627,0.36636227926569226,1,SALMON
1.7,0.766,0.653,0.476,50,0,-0.8075324395477407,0.14850583997509137,1,FISH
2.65,0.94,0.955,0.6,57,0,-0.7256507982141467,0.2000386679277138,1,FISH
0.53,0.191,0.0,0.0,0,0,-1.007636461812329,-0.2408297572523942,1,BEANS
0.1,0.036,0.0,0.0,0,0,-1.0331520137519687,-0.24321723016665378,1,BEANS
0.03,0.011,0.0,0.0,0,0,-1.0372900175511848,-0.2436014123551382,1,BEANS
0.12,0.043,0.0,0.0,0,0,-1.0319793655266383,-0.24311021348844375,1,BEANS
5.15,1.948,2.133,0.74,5,0,-0.5076441103224937,-0.21701086144111215,1,BEANS
0.37,0.071,0.095,0.121,0,0,-1.0042159614455204,-0.24856325978632754,1,BEANS
3.45,1.677,1.385,0.205,22,0,-0.6735680611898349,-0.055620838195298054,1,BEANS
6.57,2.352,2.83,0.836,6,0,-0.37169055772114395,-0.21139091984179928,1,BEANS
1.55,0.599,0.673,0.199,7,0,-0.8744456346796408,-0.19028975925440195,1,BEANS
1.44,0.491,0.498,0.376,7,0,-0.8831331294612041,-0.19856263591104362,1,BEANS
0.93,0.293,0.277,0.157,7,0,-0.9488666837655024,-0.19115024991508303,1,BEANS
1.42,0.366,0.123,0.61,0,0,-0.9039679048274446,-0.26498847043217993,1,BEANS
0.54,0.139,0.047,0.231,0,0,-0.9877797684102659,-0.25180416273620626,1,BEANS
0.9,0.232,0.078,0.387,0,0,-0.9534093096760904,-0.2572345380194048,1,BEANS
0.35,0.089,0.03,0.149,0,0,-1.0059992214970557,-0.24896584364889263,1,BEANS
0.29,0.075,0.025,0.125,0,0,-1.0114444506420843,-0.24811667762490594,1,BEANS
1.23,0.316,0.106,0.527,0,0,-0.922272349407367,-0.2621082747789856,1,BEANS
0.46,0.119,0.04,0.199,0,0,-0.9951540192172422,-0.25069557520548974,1,BEANS
0.28,0.072,0.024,0.12,0,0,-1.012493952966191,-0.24794509030566028,1,BEANS
2.02,0.221,0.138,1.207,0,0,-0.8409210578195079,-0.2937025236016907,1,BEANS
0.76,0.083,0.052,0.453,0,0,-0.9646262604833169,-0.26251395669573807,1,BEANS
1.14,0.356,0.053,0.477,0,0,-0.9307883896538314,-0.2587970982752677,1,BEANS
0.45,0.14,0.021,0.187,0,0,-0.9964743851004834,-0.24965930656155486,1,BEANS
0.39,0.12,0.018,0.161,0,0,-1.0023505058458189,-0.2488540512111938,1,BEANS
0.83,0.12,0.064,0.457,0,0,-0.9584751813820962,-0.2621393773871628,1,BEANS
0.5,0.073,0.039,0.278,0,0,-0.9902145518325781,-0.25493855930937354,1,BEANS
0.6,0.141,0.382,0.263,0,0,-0.9587188479824083,-0.2552286875264069,1,BEANS
0.25,0.036,0.019,0.138,0,0,-1.0148033427480199,-0.24931976299005787,1,BEANS
0.09,0.014,0.007,0.052,0,0,-1.0300632853180747,-0.24584702417666685,1,BEANS
1.06,0.154,0.082,0.586,0,0,-0.9358679765446429,-0.2673153796136103,1,BEANS
0.5,0.072,0.039,0.275,0,0,-0.9905369963330957,-0.2548321772412299,1,BEANS
0.36,0.085,0.171,0.151,0,0,-0.9956031779130072,-0.24999899666464048,1,BEANS
0.45,0.065,0.035,0.249,0,0,-0.9952577835214709,-0.25378447205732885,1,BEANS
0.17,0.024,0.013,0.093,0,0,-1.0226707670404322,-0.2475188880810995,1,BEANS
1.5,0.17,0.245,1.411,0,0,-0.8375338083843423,-0.3031578617296348,1,BEANS
0.62,0.098,0.142,0.49,0,0,-0.9588960133927631,-0.2641286693706581,1,BEANS
0.43,0.112,0.038,0.186,0,0,-0.9979256474047208,-0.2502321601347144,1,BEANS
1.13,0.292,0.098,0.487,0,0,-0.9313687260777155,-0.2607078594967394,1,BEANS
0.49,0.126,0.042,0.21,0,0,-0.9925523740160291,-0.2510752371445036,1,BEANS
1.23,0.235,0.229,0.407,0,0,-0.9290858422645091,-0.2593910936089831,1,BEANS
0.65,0.136,0.133,0.235,0,0,-0.9776020480298847,-0.2527055091147568,1,BEANS
0.81,0.167,0.162,0.289,0,0,-0.9632313551922783,-0.2547684823958332,1,BEANS
1.18,0.304,0.102,0.507,0,0,-0.9268205377425411,-0.2614080671378625,1,BEANS
0.64,0.166,0.056,0.276,0,0,-0.9779840684545592,-0.25336230697355766,1,BEANS
2.6,0.671,0.226,1.118,0,0,-0.791481300399657,-0.28265369433341947,1,BEANS
1.08,0.279,0.094,0.466,0,0,-0.9360693759271417,-0.25998502291923425,1,BEANS
0.85,0.219,0.074,0.364,0,0,-0.9582799425117821,-0.2564279483101381,1,BEANS
0.35,0.091,0.031,0.152,0,0,-1.005537351219082,-0.24905906710173506,1,BEANS
0.29,0.076,0.026,0.126,0,0,-1.0112200333714956,-0.24814539557548557,1,BEANS
1.53,0.254,0.303,0.627,0,0,-0.8932756862426527,-0.26910457111710445,1,BROADBEANS (FAVA BEANS)
0.4,0.066,0.079,0.164,0,0,-1.0009994323315532,-0.25040434113195453,1,BROADBEANS (FAVA BNS)
0.22,0.037,0.044,0.09,0,0,-1.0180671076050951,-0.24740109046079956,1,BROADBEANS (FAVA BNS)
0.65,0.09,0.197,0.216,0,0,-0.9777153389653241,-0.25318494222860344,1,No Category
6.04,0.626,1.358,2.694,0,0,-0.4586553526699573,-0.3611773468248346,1,CHICKPEAS (GARBANZO BNS
2.59,0.269,0.583,1.156,0,0,-0.7900365461769716,-0.2941424705997359,1,CHICKPEAS 
1.14,0.118,0.257,0.51,0,0,-0.9293625611140724,-0.26600211966631504,1,CHICKPEAS (GARBANZO BNS
5.49,2.352,2.332,0.362,17,0,-0.47839298265366265,-0.09817661290670116,1,CHILI WITH BEANS
2.07,0.542,0.173,0.889,0,0,-0.8420211291909473,-0.2744896939001457,1,COWPEAS
0.71,0.185,0.059,0.303,0,0,-0.971740247198462,-0.25424254488343856,1,COWPEAS
1.26,0.331,0.106,0.542,0,0,-0.9189348895773433,-0.26248928391713794,1,COWPEAS
0.53,0.138,0.044,0.225,0,0,-0.9889232336979409,-0.2515400255636874,1,COWPEAS
0.55,0.144,0.046,0.237,0,0,-0.9866542460634622,-0.25196695333394026,1,COWPEAS
1.6,0.605,0.656,0.229,7,0,-0.8709634224229298,-0.1913963490331767,1,COWPEAS
1.69,0.288,0.0,0.0,0,0,-0.9604711012689905,-0.2405703074313061,1,HYACINTH BNS
0.58,0.099,0.0,0.0,0,0,-1.0120928085615524,-0.242669830986975,1,HYACINTH BNS
1.06,0.156,0.189,0.516,0,0,-0.9339831750936451,-0.2649970492620948,1,LENTILS
0.38,0.053,0.064,0.175,0,0,-1.0027213306041922,-0.25099615059888214,1,LENTILS
0.69,0.161,0.062,0.309,0,0,-0.9733340695550106,-0.25494629770100335,1,LIMA BNS
0.38,0.089,0.034,0.171,0,0,-1.002791048506542,-0.24995305924748068,1,LIMA BNS
0.17,0.039,0.015,0.074,0,0,-1.0231296435804937,-0.2464466969152798,1,LIMA BNS
